0,1,269
1,1,2848
2,1,369
3,1,1387
4,1,3333
5,1,1405
6,1,1139
7,1,1476
8,1,3519
9,1,2474
10,1,3512
11,1,3039
12,1,80
13,1,855
14,1,1422
15,1,1697
16,1,3380
17,1,3363
18,1,3031
19,1,2169
20,1,103
21,1,162
22,1,1502
23,1,1560
24,1,3329
25,1,3602
26,1,3296
27,1,1051
28,1,2834
29,1,2459
30,1,352
31,1,1238
32,1,231
33,1,1803
34,1,1248
35,1,1907
36,1,1823
37,1,2725
38,1,726
39,1,989
40,1,3130
41,1,2948
42,1,443
43,1,1505
44,1,1550
45,1,2112
46,1,3386
47,1,2358
48,1,3316
49,1,2174
50,1,3263
51,1,2400
52,1,1104
53,1,100
54,1,1818
55,1,2504
56,1,720
57,1,881
58,1,3413
59,1,421
60,1,2657
61,1,1733
62,1,1143
63,1,1653
64,1,1671
65,1,3321
66,1,2023
67,1,969
68,1,2527
69,1,94
70,2,6955
71,2,3805
72,2,2430
73,2,2183
74,2,8144
75,2,7314
76,2,7327
77,2,9875
78,2,7595
79,2,9898
80,2,10115
81,2,2744
82,2,5861
83,2,8561
84,2,9419
85,2,3856
86,2,4874
87,2,9175
88,2,4005
89,2,1254
90,2,1837
91,2,2258
92,2,7660
93,2,1168
94,2,10078
95,2,395
96,2,7574
97,2,7461
98,2,8726
99,2,1821
100,2,30
101,2,5711
102,2,7712
103,2,3507
104,2,4105
105,2,3168
106,2,8339
107,2,1950
108,2,3670
109,2,1298
110,2,8520
111,2,7635
112,2,7874
113,2,2520
114,2,3583
115,2,10130
116,2,5015
117,2,9417
118,2,4185
119,2,4544
120,2,4235
121,2,4484
122,2,836
123,2,8814
124,2,7293
125,2,8608
126,2,6393
127,2,6322
128,2,4857
129,2,805
130,2,7573
131,2,2073
132,2,2112
133,2,2677
134,2,1035
135,2,8352
136,2,3800
137,2,2742
138,2,5766
139,2,8218
140,2,8907
141,2,2227
142,2,8559
143,2,7545
144,2,4178
145,2,8732
146,2,4596
147,2,5020
148,2,4846
149,2,1433
150,2,6151
151,2,10169
152,2,9308
153,2,4488
154,2,10179
155,2,6411
156,2,7718
157,2,9992
158,2,8879
159,2,4554
160,2,2012
161,2,8543
162,2,5241
163,2,5497
164,2,2575
165,2,8035
166,2,6262
167,2,7848
168,2,3343
169,2,2306
170,3,449
171,3,1345
172,3,549
173,3,370
174,3,909
175,3,761
176,3,840
177,3,747
178,3,250
179,3,588
180,3,1322
181,3,425
182,3,767
183,3,1329
184,3,199
185,3,1057
186,3,506
187,3,207
188,3,1022
189,3,28
190,3,1104
191,3,542
192,3,386
193,3,14
194,3,80
195,3,1038
196,3,306
197,3,285
198,3,508
199,3,741
