0,2,625
1,3,1321
2,3,1043
3,2,9390
4,1,140
5,2,1533
6,1,1953
7,1,1970
8,1,1515
9,2,2255
10,3,40
11,1,738
12,3,1168
13,1,1843
14,2,1236
15,2,7279
16,1,3493
17,1,2068
18,2,647
19,2,6194
20,3,1007
21,2,3541
22,3,700
23,3,217
24,2,3720
25,3,206
26,3,149
27,3,98
28,1,3387
29,3,1268
30,2,6587
31,2,6283
32,3,543
33,2,1088
34,3,1209
35,1,2078
36,3,968
37,2,8661
38,2,9200
39,3,891
40,1,3305
41,3,1260
42,3,1327
43,1,624
44,2,3333
45,3,1092
46,2,8460
47,2,7156
48,1,709
49,3,1248
50,2,7806
51,3,162
52,2,937
53,2,6922
54,1,106
55,3,856
56,1,2292
57,1,3090
58,1,3003
59,3,1249
60,3,890
61,1,824
62,2,4297
63,3,530
64,1,1943
65,1,1656
66,2,5596
67,2,8438
68,2,7608
69,3,804
70,2,3945
71,1,2251
72,3,819
73,2,1588
74,2,8981
75,1,192
76,2,5098
77,1,2025
78,3,1167
79,2,9207
80,2,10027
81,3,822
82,1,2259
83,3,793
84,3,94
85,3,101
86,1,670
87,2,6438
88,3,82
89,3,889
90,3,771
91,2,6859
92,3,934
93,3,400
94,1,3593
95,1,2933
96,1,2913
97,2,10144
98,3,847
99,3,1265
100,1,291
101,3,935
102,3,722
103,1,3382
104,1,54
105,3,65
106,3,980
107,2,5941
108,3,389
109,2,8391
110,1,1537
111,1,1315
112,2,1293
113,1,366
114,2,7246
115,1,1417
116,3,1271
117,3,10
118,3,550
119,3,471
120,2,1804
121,3,341
122,2,5796
123,2,6984
124,2,3853
125,1,2442
126,3,1022
127,3,652
128,1,2110
129,1,189
130,1,2578
131,3,1026
132,1,1004
133,3,1344
134,2,8792
135,3,260
136,3,384
137,1,3520
138,2,3548
139,3,187
140,1,748
141,2,7428
142,1,2660
143,2,687
144,2,9681
145,3,301
146,1,2759
147,3,236
148,1,247
149,3,314
150,3,316
151,3,764
152,2,9955
153,3,961
154,1,2106
155,2,9919
156,3,930
157,2,4815
158,3,1017
159,2,2267
160,3,612
161,2,1510
162,2,3075
163,2,9921
164,1,4
165,2,1130
166,3,315
167,1,1208
168,1,920
169,1,2670
170,3,970
171,1,1797
172,3,928
173,3,740
174,1,1285
175,3,1093
176,2,841
177,1,2229
178,1,442
179,3,1183
180,1,1502
181,2,1683
182,3,1111
183,1,49
184,3,821
185,3,1080
186,2,2090
187,2,5108
188,1,1220
189,2,3402
190,1,2033
191,1,399
192,1,644
193,3,381
194,2,7410
195,3,1091
196,3,1320
197,2,9306
198,1,1692
199,3,542
200,1,519
201,1,889
